dataset,cell_i,cell_j,tissue_i,tissue_j,junction_type,official_group,distance_to_boundary,tension
dataset2,cell_626,cell_637,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,50.89822310355736
dataset2,cell_626,cell_648,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,30.30059539011318
dataset2,cell_626,cell_657,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,157.53812280616086
dataset2,cell_626,cell_661,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,64.68489031270977
dataset2,cell_626,cell_671,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,91.9817470161062
dataset2,cell_626,cell_675,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,92.91212486095368
dataset2,cell_631,cell_637,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,127.76277836865358
dataset2,cell_631,cell_647,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,134.0303083560193
dataset2,cell_631,cell_650,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,119.8769456888537
dataset2,cell_633,cell_653,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,31.20656353616805
dataset2,cell_636,cell_652,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,59.65536225877931
dataset2,cell_636,cell_653,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,46.83047696033808
dataset2,cell_637,cell_647,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,54.15742271427041
dataset2,cell_637,cell_657,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,184.6333895801192
dataset2,cell_647,cell_650,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,223.5033820239872
dataset2,cell_647,cell_657,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,163.03536916330057
dataset2,cell_647,cell_662,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,119.00181969384607
dataset2,cell_648,cell_655,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,215.5397820875958
dataset2,cell_648,cell_661,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,65.62236605771746
dataset2,cell_649,cell_650,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,123.62927112156206
dataset2,cell_649,cell_652,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,163.4700916831369
dataset2,cell_649,cell_656,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,123.47047655604116
dataset2,cell_649,cell_660,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,153.88068801651036
dataset2,cell_650,cell_660,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,200.91830364469544
dataset2,cell_650,cell_662,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,218.3109824973388
dataset2,cell_650,cell_674,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,229.1704275208465
dataset2,cell_652,cell_656,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,132.133041902811
dataset2,cell_653,cell_658,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,34.92898779214041
dataset2,cell_653,cell_669,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,44.68012925802759
dataset2,cell_655,cell_661,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,183.5359888278186
dataset2,cell_655,cell_676,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,195.67815969606107
dataset2,cell_655,cell_682,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,213.41832090100883
dataset2,cell_656,cell_660,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,55.15678216822219
dataset2,cell_656,cell_689,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,40.76631950178932
dataset2,cell_656,cell_695,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,74.12161936769664
dataset2,cell_657,cell_662,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,133.35821607561533
dataset2,cell_657,cell_671,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,125.74145858794104
dataset2,cell_660,cell_674,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,99.9851047319858
dataset2,cell_660,cell_689,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,89.12576808194494
dataset2,cell_661,cell_675,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,112.69525231570186
dataset2,cell_661,cell_682,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,109.73437708773405
dataset2,cell_662,cell_671,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,10.781905899803048
dataset2,cell_662,cell_674,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,154.84700184573072
dataset2,cell_662,cell_693,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,117.02018443004874
dataset2,cell_665,cell_670,Forebrain/Midbrain/Hindbrain,Cranial mesoderm,heterotypic,heterotypic,0,392.3174453290935
dataset2,cell_665,cell_676,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,87.20857764606625
dataset2,cell_665,cell_692,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,74.68774412288704
dataset2,cell_665,cell_712,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,75.0167867572092
dataset2,cell_665,cell_713,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,120.0054878404743
dataset2,cell_670,cell_685,Cranial mesoderm,Forebrain/Midbrain/Hindbrain,heterotypic,heterotypic,0,385.890327157909
dataset2,cell_671,cell_675,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,20.66213290894589
dataset2,cell_671,cell_693,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,121.7448792735794
dataset2,cell_673,cell_685,Cranial mesoderm,Forebrain/Midbrain/Hindbrain,heterotypic,heterotypic,0,215.1855622876749
dataset2,cell_673,cell_701,Cranial mesoderm,Forebrain/Midbrain/Hindbrain,heterotypic,heterotypic,0,264.3757567339986
dataset2,cell_674,cell_689,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,44.938118964938496
dataset2,cell_674,cell_693,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,40.73446459780067
dataset2,cell_675,cell_682,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,45.037154211552384
dataset2,cell_675,cell_714,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,193.0928308903264
dataset2,cell_676,cell_682,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,74.34122757713314
dataset2,cell_676,cell_686,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,75.3932750255602
dataset2,cell_676,cell_692,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,16.162746980921415
dataset2,cell_679,cell_695,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,61.6124427967694
dataset2,cell_679,cell_709,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,107.9726388899944
dataset2,cell_682,cell_686,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,43.15541913948152
dataset2,cell_682,cell_714,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,167.87908734758693
dataset2,cell_682,cell_717,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,118.8149502708716
dataset2,cell_682,cell_722,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,118.61397876146351
dataset2,cell_686,cell_692,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,77.17909103742916
dataset2,cell_686,cell_712,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,78.46125860093672
dataset2,cell_686,cell_717,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,148.55854672454922
dataset2,cell_689,cell_693,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,30.219046483140342
dataset2,cell_689,cell_695,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,91.95946127528508
dataset2,cell_689,cell_709,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,87.22535327580235
dataset2,cell_689,cell_733,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,34.13164520995071
dataset2,cell_692,cell_712,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,1.85575989960808
dataset2,cell_693,cell_733,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,32.5108420243569
dataset2,cell_693,cell_742,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,52.672005653310585
dataset2,cell_694,cell_709,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,141.35627869884738
dataset2,cell_695,cell_709,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,65.57922082887279
dataset2,cell_701,cell_704,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,111.87538837182824
dataset2,cell_701,cell_725,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,137.1262821182806
dataset2,cell_701,cell_730,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,30.2314526860186
dataset2,cell_701,cell_731,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,134.28891151376712
dataset2,cell_704,cell_708,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,33.36191014406025
dataset2,cell_704,cell_730,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,76.54842416919642
dataset2,cell_708,cell_713,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,105.446749347246
dataset2,cell_708,cell_730,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,101.92545343628562
dataset2,cell_708,cell_741,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,84.28280295054763
dataset2,cell_709,cell_710,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,156.7894169028451
dataset2,cell_709,cell_719,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,53.8776945982579
dataset2,cell_709,cell_728,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,96.54960542467084
dataset2,cell_709,cell_733,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,88.86064544191451
dataset2,cell_709,cell_740,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,89.13264792959757
dataset2,cell_709,cell_745,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,141.17813313911296
dataset2,cell_712,cell_713,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,137.05094727672275
dataset2,cell_712,cell_717,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,140.29063368482707
dataset2,cell_712,cell_720,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,28.238916366030736
dataset2,cell_712,cell_735,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,132.5398257442052
dataset2,cell_713,cell_720,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,116.24217529572024
dataset2,cell_713,cell_741,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,145.97560391569272
dataset2,cell_714,cell_722,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,271.4035828571986
dataset2,cell_714,cell_727,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,223.9055147002905
dataset2,cell_717,cell_722,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,14.310218396065238
dataset2,cell_717,cell_735,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,30.73660936142076
dataset2,cell_720,cell_735,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,133.30162877058996
dataset2,cell_720,cell_741,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,51.32102861511177
dataset2,cell_720,cell_753,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,143.50875877280072
dataset2,cell_722,cell_727,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,170.15570696561733
dataset2,cell_722,cell_735,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,32.161445718381096
dataset2,cell_722,cell_748,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,136.23378048325836
dataset2,cell_725,cell_731,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,26.041038440699328
dataset2,cell_725,cell_756,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,63.507180723516974
dataset2,cell_725,cell_784,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,615.9484537538333
dataset2,cell_725,cell_786,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,111.41690060990577
dataset2,cell_727,cell_742,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,121.02028307608444
dataset2,cell_727,cell_748,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,184.39924315162523
dataset2,cell_728,cell_745,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,174.58693961843355
dataset2,cell_730,cell_731,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,95.63384889719912
dataset2,cell_730,cell_741,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,43.7750378811127
dataset2,cell_730,cell_756,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,25.536748989206224
dataset2,cell_730,cell_774,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,28.802525210795856
dataset2,cell_731,cell_756,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,71.63538102697571
dataset2,cell_733,cell_742,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,71.26244443789305
dataset2,cell_733,cell_745,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,96.25614033332496
dataset2,cell_733,cell_763,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,172.9563025960647
dataset2,cell_733,cell_764,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,172.69121628359153
dataset2,cell_733,cell_766,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,209.9036316582756
dataset2,cell_733,cell_773,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,209.37385620692908
dataset2,cell_735,cell_748,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,124.47285245502972
dataset2,cell_735,cell_753,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,144.42682345986097
dataset2,cell_735,cell_761,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,135.72227615376516
dataset2,cell_740,cell_745,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,124.71442644648492
dataset2,cell_741,cell_753,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,147.47048426696628
dataset2,cell_741,cell_761,Forebrain/Midbrain/Hindbrain,Forebrain/Midbrain/Hindbrain,homotypic,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,205.1995112406976
